Driver,Team,Year,Event,CircuitName,TrackLength_m,NumCorners,CornerDensity,GapToPole,TeamYearStrength,DriverSkillDelta,DriverCircuitAffinity,TyreConditionScore,CompoundPenalty,TyreLifePenalty,WeatherGripPenalty,TrackTempPenalty,RainfallPenalty,TrackTemp,Humidity,IsStreetCircuit,SpeedClassNum,NormTrackLength,NormNumCorners,NormCornerDensity,Altitude_m,DRSZones,CircuitArchetype,QualiSegmentNum,S1_share,S2_share,S3_share,LapTime_sec,PoleLapTime,Compound,TyreLife,QualiSegment
STR,Aston Martin,2019,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,2.350999999999999,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.221,0.214,0.0,29.3,51.4,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,1,0.31673631355509496,0.43237970670716164,0.25088397973774346,90.217,87.866,SOFT,2.0,Q1
STR,Aston Martin,2019,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,2.5279999999999916,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,41.4,35.2,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,2,0.2909840357173456,0.43516711567203253,0.2738488486106219,105.047,102.519,SOFT,2.0,Q2
STR,Aston Martin,2019,Brazilian Grand Prix,Interlagos,4309.0,15.0,0.0034810860988628,2.0330000000000013,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.18699999999999994,0.09599999999999995,0.0,35.2,68.2,0,1,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,800.0,2.0,Permanent-Medium,1,0.25785204786010124,0.5089881500230097,0.2331598021168891,69.536,67.503,SOFT,2.0,Q1
STR,Aston Martin,2019,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.668999999999997,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.25649999999999995,0.17799999999999996,0.0,31.1,65.7,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,1,0.3198289573776538,0.4062377538553745,0.2739332887669717,86.762,85.093,SOFT,2.0,Q1
STR,Aston Martin,2019,Canadian Grand Prix,Gilles Villeneuve,3927.405044134453,14.0,0.0035646947138566,2.0260000000000105,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.0,0.0,0.0,47.9,23.7,0,1,-1.2360664087705144,-0.7429799002383637,0.15342335743024896,22.0,2.0,Permanent-Medium,1,0.28045000415132976,0.31912656020811997,0.40042343564055016,72.266,70.24,SOFT,2.0,Q1
STR,Aston Martin,2019,Chinese Grand Prix,Shanghai International,5161.238099433068,16.0,0.0031000313668453,2.7450000000000045,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.11599999999999995,0.11599999999999995,0.0,34.2,47.7,0,2,0.2646507345248319,-0.1931313249450013,-0.4009748536645922,5.0,3.0,Permanent-Fast,1,0.2602341662071013,0.29841343910405976,0.4413523946888389,94.292,91.547,SOFT,2.0,Q1
STR,Aston Martin,2019,French Grand Prix,Paul Ricard,5247.8799638259,15.0,0.0028582970844219,3.4069999999999965,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,54.5,47.8,0,2,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,40.0,3.0,Permanent-Fast,1,0.25253472297930796,0.30689226609685366,0.4405730109238384,91.726,88.319,SOFT,2.0,Q1
STR,Aston Martin,2019,German Grand Prix,Hockenheimring,4317.957322804004,17.0,0.0039370467860392,1.4890000000000043,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.01,0.0,0.0,43.2,52.0,0,1,-0.7610357736003405,0.0817929627016799,0.5976833233674174,100.0,2.0,Permanent-Medium,2,0.21521786611335592,0.47622037785300864,0.30856175603363545,73.256,71.767,SOFT,2.0,Q2
STR,Aston Martin,2019,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,2.969999999999999,2.288499999999992,0.23049999999999216,1.5045000000000073,0.05,0.0,0.05,0.01800000000000001,0.0,0.0,41.5,53.6,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,1,0.35678728946893296,0.35752237497098344,0.28569033556008355,77.542,74.572,SOFT,2.0,Q1
STR,Aston Martin,2019,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,1.1910000000000025,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.049500000000000065,0.03400000000000006,0.0,38.3,53.1,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,3,0.3320330939899128,0.3366170588089145,0.33134984720117266,80.498,79.307,SOFT,2.0,Q3
STR,Aston Martin,2019,Japanese Grand Prix,Suzuka,5650.500064177964,18.0,0.0031855587639248,2.281000000000006,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.11000000000000004,0.05200000000000003,0.0,37.4,61.6,0,2,0.8597424407340858,0.3567172503483611,-0.29893057527368244,50.0,2.0,Permanent-Fast,2,0.3498461021881471,0.4525379148245565,0.19761598298729643,89.345,87.064,SOFT,2.0,Q2
STR,Aston Martin,2019,Mexican Grand Prix,Hermanos Rodriguez,4309.0,17.0,0.0039452309120445,3.307000000000002,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.06349999999999995,0.025999999999999943,0.0,38.7,57.5,0,1,-0.7719306088718323,0.0817929627016799,0.6074479515566137,2240.0,2.0,Permanent-Medium,1,0.3492346121821559,0.38774098507653876,0.26302440274130534,78.065,74.758,SOFT,2.0,Q1
STR,Aston Martin,2019,Monaco Grand Prix,Monaco,2982.89347053333,19.0,0.0063696542259026,2.680000000000007,2.288499999999992,0.23049999999999216,2.3019999999999925,0.1,0.0,0.1,0.06649999999999999,0.0,0.0,42.1,63.3,1,0,-2.3848804273745277,0.6316415379950423,3.5000710878223424,10.0,1.0,Street-Slow,1,0.26384427422233203,0.4694698404854075,0.26668588529226034,72.846,70.166,SOFT,3.0,Q1
STR,Aston Martin,2019,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,2.605000000000004,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.24200000000000005,0.18600000000000003,0.0,30.7,61.2,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,2,0.36249509195292523,0.3432449354260185,0.29425997262105635,94.233,91.628,SOFT,2.0,Q2
STR,Aston Martin,2019,Singapore Grand Prix,Marina Bay,4956.5492831458605,23.0,0.0046403250903221,3.7620000000000005,2.288499999999992,0.23049999999999216,2.3019999999999925,0.05,0.0,0.05,0.16149999999999998,0.11,0.0,34.5,60.3,1,0,0.01568673220387009,1.731338688581767,1.436777339075894,10.0,1.0,Street-Slow,1,0.27235719501095235,0.38634113163764394,0.3413016733514038,99.979,96.217,SOFT,2.0,Q1
STR,Aston Martin,2019,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,3.0649999999999977,2.288499999999992,0.23049999999999216,1.5764999999999958,0.05,0.0,0.05,0.20849999999999996,0.16399999999999998,0.0,31.8,58.9,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,1,0.2782556613271145,0.3695250474697659,0.3522192912031196,78.471,75.406,SOFT,2.0,Q1
STR,Aston Martin,2019,United States Grand Prix,COTA,5337.916050454483,20.0,0.0037467805433727,1.8920000000000101,2.288499999999992,0.23049999999999216,1.8234999999999957,0.05,0.0,0.05,0.272,0.272,0.0,26.4,25.1,0,2,0.4795449852514533,0.9065658256417235,0.37067324124127227,230.0,3.0,Permanent-Fast,2,0.2677675919123519,0.39881389678559637,0.3334185113020517,93.921,92.029,SOFT,2.0,Q2
STR,Aston Martin,2020,70th Anniversary Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.274000000000001,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.023500000000000017,0.0020000000000000287,0.0,39.9,54.3,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.31887814134308323,0.4057481371777665,0.2753737214791503,86.428,85.154,SOFT,2.0,Q3
STR,Aston Martin,2020,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,0.8000000000000114,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.315,0.254,0.0,27.3,62.2,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,3,0.17888303521229412,0.42675384711492415,0.39436311767278187,96.046,95.246,SOFT,2.0,Q3
STR,Aston Martin,2020,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,1.0159999999999982,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,48.4,35.2,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.2531467438042374,0.4421546399812368,0.3046986162145258,63.955,62.939,SOFT,2.0,Q3
STR,Aston Martin,2020,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,1.4150000000000063,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.268,0.238,0.0,28.1,56.0,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,2,0.3172566221991678,0.43055289301864025,0.25219048478219197,88.679,87.264,SOFT,2.0,Q2
STR,Aston Martin,2020,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,1.2390000000000043,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.37,0.306,0.0,24.7,62.8,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,3,0.2938014069528056,0.42968650905933203,0.27651208398786237,102.491,101.252,SOFT,2.0,Q3
STR,Aston Martin,2020,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.5360000000000014,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.033499999999999974,0.01799999999999997,0.0,39.1,53.1,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.3225922948776197,0.4027889420892602,0.27461876303312016,85.839,84.303,SOFT,2.0,Q3
STR,Aston Martin,2020,Emilia Romagna Grand Prix,Imola,4909.0,19.0,0.003870442045223,1.8850000000000051,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.3845,0.306,0.0,24.7,65.7,0,1,-0.04214769204173995,0.6316415379950423,0.5182160070911476,37.0,1.0,Permanent-Medium,2,0.3195883116539063,0.34495456592576895,0.33545712242032477,75.494,73.609,SOFT,2.0,Q2
STR,Aston Martin,2020,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,0.9299999999999926,1.100999999999999,0.036999999999999034,1.5045000000000073,0.05,0.0,0.05,0.38,0.28200000000000003,0.0,25.9,69.6,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,3,0.3646154053000255,0.3509552684297565,0.28442932627021794,74.377,73.447,SOFT,2.0,Q3
STR,Aston Martin,2020,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,1.0370000000000061,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,45.3,42.0,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,3,0.33606926580251234,0.33406736399579595,0.3298633702016916,79.924,78.887,SOFT,2.0,Q3
STR,Aston Martin,2020,Portuguese Grand Prix,Portimao,4653.0,15.0,0.0032237266279819,1.1600000000000108,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.09599999999999995,0.09599999999999995,0.0,35.2,49.8,0,1,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,90.0,1.0,Permanent-Medium,2,0.2915002705279159,0.38195965269368504,0.32654007677839897,77.626,76.466,SOFT,2.0,Q2
STR,Aston Martin,2020,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,2.0600000000000023,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.19199999999999995,0.15599999999999994,0.0,32.2,57.2,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,2,0.36277366008311557,0.34482241549205267,0.2924039244248319,93.364,91.304,SOFT,2.0,Q2
STR,Aston Martin,2020,Sakhir Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,0.46300000000000097,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.4045,0.266,0.0,26.7,77.7,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,3,0.3479011887072808,0.3492199108469539,0.3028789004457652,53.84,53.377,SOFT,2.0,Q3
STR,Aston Martin,2020,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,1.0049999999999955,1.100999999999999,0.036999999999999034,1.5764999999999958,0.05,0.0,0.05,0.008999999999999985,0.0,0.0,49.0,51.8,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,3,0.2805494261578033,0.3707973729908995,0.3486532008512972,76.589,75.584,SOFT,2.0,Q3
STR,Aston Martin,2020,Styrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,1.8199999999999932,1.100999999999999,0.036999999999999034,1.8234999999999957,2.95,2.5,0.45,4.099,0.40399999999999997,3.5,19.8,89.0,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,2,0.2420616485655094,0.44626781342206034,0.3116705380124301,79.645,77.825,WET,10.0,Q2
STR,Aston Martin,2020,Turkish Grand Prix,Istanbul Park,5338.0,14.0,0.0026227051330086,0.0,1.100999999999999,0.036999999999999034,1.8234999999999957,1.6,1.5,0.1,0.7405,0.54,0.0,13.0,90.1,0,2,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,130.0,1.0,Permanent-Fast,3,0.37788706908551006,0.3488516679812555,0.27326126293323433,107.765,107.765,INTERMEDIATE,3.0,Q3
STR,Aston Martin,2020,Tuscan Grand Prix,Mugello,5245.0,15.0,0.0028598665395614,1.1269999999999953,1.100999999999999,0.036999999999999034,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,45.0,41.6,0,2,0.36653074138311176,-0.4680556125916825,-0.6875198361136977,255.0,1.0,Permanent-Fast,3,0.35938954517444377,0.2771957887008168,0.36341466612473944,76.271,75.144,SOFT,2.0,Q3
STR,Aston Martin,2021,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,1.9520000000000124,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.1,0.0,0.1,0.2415,0.214,0.0,29.3,55.5,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,2,0.20612412414794018,0.42965227632314623,0.36422359952891353,84.061,82.109,SOFT,3.0,Q2
STR,Aston Martin,2021,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.8269999999999982,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,52.1,26.7,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.25445024555750073,0.4444978077989682,0.3010519466435311,64.547,63.72,SOFT,2.0,Q3
STR,Aston Martin,2021,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,1.6039999999999992,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.14400000000000007,0.14400000000000007,0.0,32.8,44.1,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,3,0.31749097692078454,0.4306354234500723,0.2518735996291432,90.601,88.997,SOFT,2.0,Q3
STR,Aston Martin,2021,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,2.205999999999989,1.4867499999999936,0.07150000000000034,1.8234999999999957,1.65,1.5,0.15000000000000002,0.641,0.436,0.0,18.2,91.0,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,2,0.28045098155306136,0.454051813822094,0.26549720462484455,118.231,116.025,INTERMEDIATE,4.0,Q2
STR,Aston Martin,2021,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.6420000000000101,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.06350000000000001,0.04,0.0,38.0,54.7,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,2,0.31521131580448297,0.4074602178748646,0.2773284663206525,87.665,86.023,SOFT,2.0,Q2
STR,Aston Martin,2021,Dutch Grand Prix,Zandvoort,4259.0,14.0,0.0032871566095327,1.4819999999999993,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.16699999999999998,0.09599999999999995,0.0,35.2,64.2,0,1,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,2.0,2.0,Permanent-Medium,2,0.35039151875168756,0.3401736609490244,0.30943482029928804,70.367,68.885,SOFT,2.0,Q2
STR,Aston Martin,2021,Emilia Romagna Grand Prix,Imola,4909.0,19.0,0.003870442045223,0.7270000000000039,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.24600000000000002,0.24600000000000002,0.0,27.7,35.6,0,1,-0.04214769204173995,0.6316415379950423,0.5182160070911476,37.0,1.0,Permanent-Medium,3,0.3191727221911682,0.34559077963214346,0.3352364981766882,75.138,74.411,SOFT,2.0,Q3
STR,Aston Martin,2021,French Grand Prix,Paul Ricard,5247.8799638259,15.0,0.0028582970844219,42.59400000000001,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.1,0.0,0.1,0.0,0.0,0.0,44.5,41.7,0,2,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,40.0,3.0,Permanent-Fast,1,0.17681620708381102,0.27274784287696857,0.5504359500392204,132.584,89.99,SOFT,3.0,Q1
STR,Aston Martin,2021,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,1.4740000000000038,1.4867499999999936,0.07150000000000034,1.5045000000000073,0.05,0.0,0.05,0.0,0.0,0.0,59.9,45.0,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,2,0.361255250803064,0.3567294812271598,0.28201526796977616,76.893,75.419,SOFT,2.0,Q2
STR,Aston Martin,2021,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,1.4649999999999892,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.17600000000000002,0.17600000000000002,0.0,31.2,42.7,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,2,0.3333744754381634,0.33464576647741295,0.33197975808442354,81.02,79.555,SOFT,2.0,Q2
STR,Aston Martin,2021,Mexico City Grand Prix,Hermanos Rodriguez,4309.0,17.0,0.0039452309120445,4.998000000000005,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.0,0.0,0.0,44.6,21.2,0,1,-0.7719306088718323,0.0817929627016799,0.6074479515566137,2240.0,2.0,Permanent-Medium,1,0.3442063482249948,0.3742410940610587,0.2815525577139466,80.873,75.875,SOFT,2.0,Q1
STR,Aston Martin,2021,Monaco Grand Prix,Monaco,2982.89347053333,19.0,0.0063696542259026,1.2539999999999907,1.4867499999999936,0.07150000000000034,2.3019999999999925,0.15000000000000002,0.0,0.15000000000000002,0.25650000000000006,0.13400000000000006,0.0,33.3,74.5,1,0,-2.3848804273745277,0.6316415379950423,3.5000710878223424,10.0,1.0,Street-Slow,2,0.2635614525139665,0.47185754189944135,0.2645810055865922,71.6,70.346,SOFT,4.0,Q2
STR,Aston Martin,2021,Portuguese Grand Prix,Portimao,4653.0,15.0,0.0032237266279819,1.9449999999999932,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.15000000000000002,0.0,0.15000000000000002,0.024000000000000056,0.024000000000000056,0.0,38.8,42.6,0,1,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,90.0,1.0,Permanent-Medium,1,0.28992779647867056,0.38236582283233017,0.32770638068899927,79.913,77.968,SOFT,4.0,Q1
STR,Aston Martin,2021,Qatar Grand Prix,Losail,5380.0,16.0,0.0029739776951672,1.6329999999999956,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.30900000000000005,0.22200000000000003,0.0,28.9,67.4,0,1,0.5307318976698825,-0.1931313249450013,-0.5513717604354108,20.0,2.0,Permanent-Medium,2,0.32786805723987394,0.3338467135580888,0.33828522920203735,82.46,80.827,SOFT,2.0,Q2
STR,Aston Martin,2021,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,2.963000000000008,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.1,0.0,0.1,0.6255000000000001,0.47600000000000003,0.0,16.2,79.9,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,3,0.35501543503944516,0.3373794733030984,0.3076050916574565,104.956,101.993,SOFT,3.0,Q3
STR,Aston Martin,2021,Saudi Arabian Grand Prix,Jeddah,6174.0,27.0,0.0043731778425655,1.8569999999999993,1.4867499999999936,0.07150000000000034,1.9310000000000045,0.05,0.0,0.05,0.288,0.184,0.0,30.8,70.8,1,2,1.4964779576083713,2.8310358391684916,1.1180391446222482,15.0,3.0,Street-Fast,1,0.3632955867872169,0.32152448303643366,0.3151799301763495,89.368,87.511,SOFT,2.0,Q1
STR,Aston Martin,2021,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,1.233000000000004,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.0,0.0,0.0,43.7,47.9,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,2,0.2811834714135481,0.3729576525508503,0.3458588760356016,77.974,76.741,SOFT,2.0,Q2
STR,Aston Martin,2021,Styrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.8219999999999956,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.0,0.0,0.0,53.9,28.8,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.25210707823639483,0.4440561062740671,0.30383681548953806,64.663,63.841,SOFT,2.0,Q3
STR,Aston Martin,2021,São Paulo Grand Prix,Interlagos,4309.0,15.0,0.0034810860988628,1.7289999999999992,1.4867499999999936,0.07150000000000034,1.5764999999999958,0.05,0.0,0.05,0.4545,0.3,0.0,25.0,80.9,0,1,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,800.0,2.0,Permanent-Medium,1,0.259463416734852,0.5066103957624564,0.23392618750269148,69.663,67.934,SOFT,2.0,Q1
STR,Aston Martin,2021,Turkish Grand Prix,Istanbul Park,5338.0,14.0,0.0026227051330086,1.4370000000000118,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.487,0.324,0.0,23.8,82.6,0,2,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,130.0,1.0,Permanent-Fast,3,0.37284858549314986,0.3516991874740525,0.2754522270327976,84.305,82.868,SOFT,2.0,Q3
STR,Aston Martin,2021,United States Grand Prix,COTA,5337.916050454483,20.0,0.0037467805433727,3.0730000000000075,1.4867499999999936,0.07150000000000034,1.8234999999999957,0.05,0.0,0.05,0.07249999999999997,0.04799999999999997,0.0,37.6,54.9,0,2,0.4795449852514533,0.9065658256417235,0.37067324124127227,230.0,3.0,Permanent-Fast,1,0.2699227988289593,0.400946000854318,0.32913120031672277,95.983,92.91,SOFT,2.0,Q1
STR,Aston Martin,2022,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,1.5349999999999966,2.272999999999996,0.08150000000000546,1.5764999999999958,0.05,0.0,0.05,0.243,0.13799999999999998,0.0,33.1,71.0,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,2,0.2048524467250085,0.4302885460232664,0.364859007251725,85.359,83.824,SOFT,2.0,Q2
STR,Aston Martin,2022,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,1.8629999999999995,2.272999999999996,0.08150000000000546,1.8234999999999957,0.2,0.0,0.2,0.06,0.06,0.0,37.0,33.0,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,1,0.2551348602031505,0.4419046479273565,0.30296049186949303,66.847,64.984,SOFT,5.0,Q1
STR,Aston Martin,2022,Azerbaijan Grand Prix,Baku City,4978.250124294395,20.0,0.0040174759203837,4.0120000000000005,2.272999999999996,0.08150000000000546,1.9310000000000045,0.05,0.0,0.05,0.15299999999999997,0.057999999999999975,0.0,37.1,69.0,1,2,0.042081570788943895,0.9065658256417235,0.6936447726344993,28.0,2.0,Street-Fast,1,0.3542910288409524,0.4054056618993841,0.24030330925966348,105.371,101.359,SOFT,2.0,Q1
STR,Aston Martin,2022,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,2.4739999999999895,2.272999999999996,0.08150000000000546,1.5764999999999958,0.05,0.0,0.05,0.31799999999999995,0.288,0.0,25.6,56.0,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,1,0.3214592828274142,0.4282827414223063,0.25025797575027947,93.032,90.558,SOFT,2.0,Q1
STR,Aston Martin,2022,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,2.590999999999994,2.272999999999996,0.08150000000000546,1.8234999999999957,0.05,0.0,0.05,0.5650000000000001,0.39,0.0,20.5,85.0,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,2,0.29533391055563923,0.42792877578677907,0.2767373136575817,106.256,103.665,SOFT,2.0,Q2
STR,Aston Martin,2022,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,4.301000000000002,2.272999999999996,0.08150000000000546,1.8234999999999957,1.55,1.5,0.05,0.5800000000000001,0.39,0.0,20.5,88.0,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,1,0.3162332011988785,0.4082374552837668,0.27552934351735475,103.43,99.129,INTERMEDIATE,2.0,Q1
STR,Aston Martin,2022,Canadian Grand Prix,Gilles Villeneuve,3927.405044134453,14.0,0.0035646947138566,14.23299999999999,2.272999999999996,0.08150000000000546,1.5764999999999958,2.6,2.5,0.1,4.104,0.434,3.5,18.3,84.0,0,1,-1.2360664087705144,-0.7429799002383637,0.15342335743024896,22.0,2.0,Permanent-Medium,1,0.291347401917682,0.3242578403048193,0.3843947577774986,95.532,81.299,WET,3.0,Q1
