Driver,Team,Year,Event,DriverNumber,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,LapStartTime,Session,LapTime_sec,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,QualiSegment,IsPushLap,CircuitName,Country,TrackType,Altitude_m,DRSZones,LapSpeedClass,TrackLength_m,NumCorners,CornerDensity,AvgCornerSpacing_m,SessionAvgSpeedST,PoleLapTime,GapToPole,SpeedClassNum,IsStreetCircuit,CircuitArchetype,TeamYearStrength,TeamCircuitStrength,DriverDelta,DriverSkillDelta,CompoundPenalty,TyreLifePenalty,TyreConditionScore,TrackTempPenalty,RainfallPenalty,HumidityPenalty,WeatherGripPenalty,NormTrackLength,NormNumCorners,NormCornerDensity,QualiSegmentNum,Sector1Time_s,Sector2Time_s,Sector3Time_s,S1_share,S2_share,S3_share,DriverCircuitAffinity,RelSpeedST,TeamChange,Rolling3Form,YoYImprovement,SampleWeight
MAZ,Haas,2021,Russian Grand Prix,9.0,0 days 00:01:53.764000,9.0,0 days 00:00:39.912000,0 days 00:00:38.853000,0 days 00:00:34.999000,INTERMEDIATE,3.0,True,2.0,223.0,297.0,141.0,239.0,1.0,True,0 days 00:32:50.865000,Q,113.764,0 days 00:33:06.486000,14.1,78.9,1015.7,True,16.4,311.0,0.4,Q1,1.0,Sochi Autodrom,Russia,Permanent,5.0,2.0,Medium,5760.2985642132535,18.0,0.0031248380269432,312.85365949038703,275.2056074766355,101.993,11.771,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,1.9669999999999987,0.25150000000000006,1.5,0.1,1.6,0.47200000000000003,3.5,0.14450000000000005,4.1165,0.993290890099623,0.3567172503483611,-0.37137758056360215,1,39.912,38.853,34.999,0.3508315460075243,0.3415228015892549,0.30764565240322067,3.247,0.7943925233644791,0,3.5293333333333314,0.0,2.0
MAZ,Haas,2021,Saudi Arabian Grand Prix,9.0,0 days 00:01:30.473000,5.0,0 days 00:00:33.334000,0 days 00:00:28.799000,0 days 00:00:28.340000,SOFT,2.0,True,2.0,288.0,314.0,302.0,319.0,1.0,True,0 days 00:25:00.155000,Q,90.473,0 days 00:24:35.355000,28.4,70.8,1013.6,False,31.5,161.0,0.8,Q1,1.0,Jeddah,Saudi Arabia,Street,15.0,3.0,Fast,6174.0,27.0,0.0043731778425655,228.66666666666663,279.29100529100526,87.511,2.9620000000000033,2.0,1,Street-Fast,2.9534999999999947,2.9510000000000005,0.5044999999999931,0.25150000000000006,0.0,0.05,0.05,0.17,0.0,0.10399999999999998,0.274,1.4964779576083713,2.8310358391684916,1.1180391446222482,1,33.334,28.799,28.34,0.3684414134603694,0.318315961668122,0.3132426248715086,2.9909999999999997,45.70899470899474,0,6.582333333333334,0.0,2.0
MAZ,Haas,2021,Spanish Grand Prix,9.0,0 days 00:01:19.807000,8.0,0 days 00:00:22.232000,0 days 00:00:30.036000,0 days 00:00:27.539000,SOFT,2.0,True,3.0,289.0,300.0,284.0,322.0,1.0,True,0 days 00:41:45.807000,Q,79.807,0 days 00:41:27.278000,25.1,48.7,1002.4,False,44.5,201.0,0.7,Q1,1.0,Barcelona-Catalunya,Spain,Permanent,110.0,1.0,Medium,4348.990357163425,16.0,0.003679014825509,234.62367931817408,307.32954545454544,76.741,3.0660000000000025,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,0.34499999999999886,0.25150000000000006,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,1,22.232,30.036,27.539,0.27857205508288746,0.376357963587154,0.34506998132995853,3.247,16.67045454545456,0,6.588333333333334,0.0,2.0
MAZ,Haas,2021,Styrian Grand Prix,9.0,0 days 00:01:06.192000,8.0,0 days 00:00:16.763000,0 days 00:00:29.307000,0 days 00:00:20.122000,SOFT,2.0,True,3.0,316.0,242.0,285.0,310.0,1.0,True,0 days 00:31:42.446000,Q,66.192,0 days 00:31:24.311000,25.8,27.9,938.7,False,52.0,268.0,0.1,Q1,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,278.8484848484849,63.841,2.350999999999992,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,0.07549999999999102,0.25150000000000006,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,1,16.763,29.307,20.122,0.2532481266618322,0.4427574329224075,0.3039944404157602,3.362499999999997,34.15151515151513,0,5.9330000000000025,0.0,2.0
MAZ,Haas,2021,São Paulo Grand Prix,9.0,0 days 00:01:10.589000,6.0,0 days 00:00:18.231000,0 days 00:00:35.825000,0 days 00:00:16.533000,SOFT,2.0,True,2.0,320.0,263.0,314.0,318.0,1.0,True,0 days 00:25:53.022000,Q,70.589,0 days 00:26:10.388000,15.9,78.8,930.2,False,25.8,192.0,0.3,Q1,1.0,Interlagos,Brazil,Permanent,800.0,2.0,Medium,4309.0,15.0,0.0034810860988628,287.26666666666665,306.3720930232558,67.934,2.655000000000001,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,0.12999999999999545,0.25150000000000006,0.0,0.05,0.05,0.284,0.0,0.144,0.42799999999999994,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,1,18.231,35.825,16.533,0.2582697020782275,0.5075153352505348,0.23421496267123776,3.247,14.627906976744214,0,2.7929999999999993,0.0,2.0
MAZ,Haas,2021,Turkish Grand Prix,9.0,0 days 00:01:28.449000,9.0,0 days 00:00:34.131000,0 days 00:00:30.438000,0 days 00:00:23.880000,SOFT,3.0,True,3.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:28:58.727000,Q,88.449,0 days 00:28:45.706000,18.4,80.8,1004.7,True,21.9,103.0,0.3,Q1,1.0,Istanbul Park,Turkey,Permanent,130.0,1.0,Fast,5338.0,14.0,0.0026227051330086,381.2857142857143,311.0,82.868,5.581000000000003,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,1.6244999999999976,0.25150000000000006,0.0,0.1,0.1,0.36200000000000004,3.5,0.154,4.016,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,1,34.131,30.438,23.88,0.3858833904283825,0.3441305158905132,0.2699860936811044,3.362499999999997,0.0,0,2.690666666666665,0.0,2.0
MAZ,Haas,2021,United States Grand Prix,9.0,0 days 00:01:36.796000,7.0,0 days 00:00:25.856000,0 days 00:00:38.712000,0 days 00:00:32.228000,SOFT,2.0,True,2.0,228.0,182.0,210.0,318.0,1.0,True,0 days 00:32:32.994000,Q,96.796,0 days 00:32:25.072000,30.1,54.3,991.8,False,37.5,149.0,1.3,Q1,1.0,COTA,USA,Permanent,230.0,3.0,Fast,5337.916050454483,20.0,0.0037467805433727,246.57822310725783,307.59493670886076,92.91,3.88600000000001,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,0.14849999999999852,0.25150000000000006,0.0,0.05,0.05,0.05,0.0,0.021499999999999988,0.0715,0.4795449852514533,0.9065658256417235,0.37067324124127227,1,25.856,38.712,32.228,0.26711847597008137,0.39993388156535387,0.3329476424645646,3.362499999999997,10.405063291139243,0,3.5289999999999986,0.0,2.0
MSC,Haas,2021,Abu Dhabi Grand Prix,47.0,0 days 00:01:24.906000,8.0,0 days 00:00:17.419000,0 days 00:00:36.340000,0 days 00:00:31.147000,SOFT,2.0,True,3.0,289.0,319.0,219.0,324.0,1.0,True,0 days 00:33:49.455000,Q,84.906,0 days 00:33:59.091000,25.2,55.5,1018.6,False,29.4,283.0,0.2,Q1,1.0,Yas Marina,UAE,Permanent,10.0,2.0,Medium,5333.449274375974,21.0,0.0039374144047628,246.1281100296099,292.2992125984252,82.109,2.7970000000000113,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.3894999999999982,-0.2604999999999933,0.0,0.05,0.05,0.21200000000000002,0.0,0.0275,0.23950000000000002,0.4741120237924506,1.1814901132884046,0.59812193588988,1,17.419,36.34,31.147,0.20515629048594916,0.4280027324335147,0.3668409770805361,2.4394999999999953,31.700787401574814,0,1.2600000000000051,0.0,2.0
MSC,Haas,2021,Austrian Grand Prix,47.0,0 days 00:01:05.427000,8.0,0 days 00:00:16.497000,0 days 00:00:29.184000,0 days 00:00:19.746000,SOFT,2.0,True,3.0,316.0,245.0,286.0,314.0,1.0,True,0 days 00:31:41.429000,Q,65.427,0 days 00:31:26.832000,25.8,26.5,936.4,False,52.8,53.0,0.8,Q1,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,289.9583333333333,63.72,1.7070000000000078,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.26199999999998624,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,1,16.497,29.184,19.746,0.25214361043605854,0.44605438121876295,0.3018020083451786,2.7150000000000034,24.041666666666686,0,2.7970000000000113,0.0,2.0
MSC,Haas,2021,Azerbaijan Grand Prix,47.0,0 days 00:01:44.158000,9.0,0 days 00:00:36.542000,0 days 00:00:42.044000,0 days 00:00:25.572000,SOFT,4.0,True,3.0,211.0,213.0,327.0,309.0,12.0,True,0 days 00:50:14.185000,Q,104.158,0 days 00:50:00.319000,25.9,49.4,1013.3,False,46.6,104.0,0.3,Q1,1.0,Baku City,Azerbaijan,Street,28.0,2.0,Fast,4978.250124294395,20.0,0.0040174759203837,246.1587014542076,305.40625,101.218,2.9399999999999977,2.0,1,Street-Fast,2.9534999999999947,2.9510000000000005,-0.04000000000000625,-0.2604999999999933,0.0,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.042081570788943895,0.9065658256417235,0.6936447726344993,1,36.542,42.044,25.572,0.350832389254786,0.40365598417788356,0.2455116265673304,2.4465000000000003,3.59375,0,2.2520000000000095,0.0,2.0
MSC,Haas,2021,Bahrain Grand Prix,47.0,0 days 00:01:32.449000,5.0,0 days 00:00:29.295000,0 days 00:00:39.918000,0 days 00:00:23.236000,SOFT,2.0,True,2.0,242.0,266.0,287.0,311.0,12.0,True,0 days 00:31:37.209000,Q,92.449,0 days 00:31:38.614000,29.6,42.5,1009.6,False,34.3,5.0,1.0,Q1,1.0,Bahrain International,Bahrain,Permanent,35.0,2.0,Medium,5006.652008539475,15.0,0.0029960140977275,305.8343408970475,312.45454545454544,88.997,3.451999999999998,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.41199999999999193,-0.2604999999999933,0.0,0.05,0.05,0.11400000000000006,0.0,0.0,0.11400000000000006,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,1,29.295,39.918,23.236,0.3168774134928447,0.43178401064370625,0.25133857586344904,2.4394999999999953,-1.454545454545439,0,2.481333333333339,0.0,2.0
MSC,Haas,2021,Belgian Grand Prix,47.0,0 days 00:02:03.973000,7.0,0 days 00:00:33.815000,0 days 00:00:57.560000,0 days 00:00:32.598000,INTERMEDIATE,4.0,True,2.0,294.0,167.0,210.0,284.0,1.0,True,0 days 00:42:06.212000,Q,123.973,0 days 00:42:10.947000,14.7,93.0,970.9,False,18.5,313.0,0.3,Q1,1.0,Spa-Francorchamps,Belgium,Permanent,300.0,2.0,Fast,6775.131165030146,19.0,0.0028043737511782,354.919340043483,278.6369426751592,116.025,7.947999999999993,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.4829999999999899,-0.2604999999999933,1.5,0.15000000000000002,1.65,0.43,0.0,0.215,0.645,2.227636715963657,0.6316415379950423,-0.7537292817396346,1,33.815,57.56,32.598,0.27276100441225104,0.4642946448016907,0.26294435078605827,2.7150000000000034,5.363057324840781,0,2.6996666666666678,0.0,2.0
MSC,Haas,2021,British Grand Prix,47.0,0 days 00:01:28.738000,7.0,0 days 00:00:28.253000,0 days 00:00:36.181000,0 days 00:00:24.304000,SOFT,2.0,True,2.0,315.0,268.0,247.0,324.0,1.0,True,0 days 00:27:33.401000,Q,88.738,0 days 00:27:48.668000,25.2,54.3,1009.8,False,40.0,13.0,0.9,Q1,1.0,Silverstone,UK,Permanent,140.0,2.0,Fast,5729.156782444218,18.0,0.003141823602237,308.38119142432896,313.5206611570248,86.023,2.7150000000000034,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.1564999999999941,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.021499999999999988,0.021499999999999988,0.9554129895418016,0.3567172503483611,-0.3511117846537936,1,28.253,36.181,24.304,0.31838671144267394,0.4077283689062183,0.2738849196511077,2.7150000000000034,15.47933884297521,0,4.779999999999997,0.0,2.0
MSC,Haas,2021,Dutch Grand Prix,47.0,0 days 00:01:11.387000,7.0,0 days 00:00:24.803000,0 days 00:00:24.551000,0 days 00:00:22.033000,SOFT,2.0,True,2.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:26:36.590000,Q,71.387,0 days 00:26:36.321000,19.0,60.6,1019.0,False,35.8,39.0,0.3,Q1,1.0,Zandvoort,Netherlands,Permanent,2.0,2.0,Medium,4259.0,14.0,0.0032871566095327,304.2142857142857,311.0,68.885,2.5019999999999953,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.24399999999999977,-0.2604999999999933,0.0,0.05,0.05,0.08400000000000006,0.0,0.053000000000000005,0.13700000000000007,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,1,24.803,24.551,22.033,0.34744421253169344,0.34391415803997927,0.3086416294283273,2.4394999999999953,0.0,0,4.704999999999998,0.0,2.0
MSC,Haas,2021,Emilia Romagna Grand Prix,47.0,0 days 00:01:16.279000,11.0,0 days 00:00:24.362000,0 days 00:00:26.323000,0 days 00:00:25.594000,SOFT,4.0,True,3.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:41:08.834000,Q,76.279,0 days 00:41:36.700000,13.6,40.5,1010.3,False,23.0,108.0,0.5,Q1,1.0,Imola,Italy,Permanent,37.0,1.0,Medium,4909.0,19.0,0.003870442045223,258.3684210526316,311.0,74.411,1.867999999999995,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.25900000000000034,-0.2604999999999933,0.0,0.15000000000000002,0.15000000000000002,0.34,0.0,0.0,0.34,-0.04214769204173995,0.6316415379950423,0.5182160070911476,1,24.362,26.323,25.594,0.31938017016478976,0.34508842538575496,0.33553140444945534,2.4394999999999953,0.0,0,4.388333333333331,0.0,2.0
MSC,Haas,2021,French Grand Prix,47.0,0 days 00:01:32.942000,4.0,0 days 00:00:23.338000,0 days 00:00:27.871000,0 days 00:00:41.733000,SOFT,2.0,True,2.0,121.0,280.0,300.0,326.0,1.0,True,0 days 00:31:50.405000,Q,92.942,0 days 00:31:46.234000,29.1,45.0,966.5,False,45.1,236.0,0.3,Q2,1.0,Paul Ricard,France,Permanent,40.0,3.0,Fast,5247.8799638259,15.0,0.0028582970844219,343.1152226897838,315.2077922077922,89.99,2.951999999999998,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.3059999999999974,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,2,23.338,27.871,41.733,0.2511028383292806,0.2998751909793204,0.4490219706913989,2.7150000000000034,10.792207792207819,0,2.3616666666666646,0.0,2.0
MSC,Haas,2021,Italian Grand Prix,47.0,0 days 00:01:22.248000,7.0,0 days 00:00:27.225000,0 days 00:00:27.494000,0 days 00:00:27.529000,SOFT,2.0,True,3.0,320.0,335.0,306.0,337.0,1.0,True,0 days 00:32:49.351000,Q,82.248,0 days 00:33:01.676000,25.6,43.5,995.2,False,32.2,1.0,0.3,Q1,1.0,Monza,Italy,Permanent,120.0,2.0,Fast,5261.551646812222,11.0,0.0020906380357711,436.9389384616605,321.02830188679246,79.555,2.692999999999998,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.23399999999999466,-0.2604999999999933,0.0,0.05,0.05,0.15599999999999994,0.0,0.0,0.15599999999999994,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,1,27.225,27.494,27.529,0.3310110884155238,0.33428168466102515,0.334707226923451,2.7150000000000034,15.971698113207538,0,2.440666666666663,0.0,2.0
MSC,Haas,2021,Mexico City Grand Prix,47.0,0 days 00:01:18.858000,8.0,0 days 00:00:27.795000,0 days 00:00:30.531000,0 days 00:00:20.532000,SOFT,2.0,True,3.0,316.0,292.0,253.0,341.0,1.0,True,0 days 00:57:18.547000,Q,78.858,0 days 00:56:52.617000,22.0,20.0,783.5,False,45.5,77.0,0.2,Q1,1.0,Hermanos Rodriguez,Mexico,Permanent,2240.0,2.0,Medium,4309.0,17.0,0.0039452309120445,253.4705882352941,318.1913043478261,75.875,2.983000000000004,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.2224999999999966,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.7719306088718323,0.0817929627016799,0.6074479515566137,1,27.795,30.531,20.532,0.3524689949022293,0.38716426995358744,0.2603667351441832,2.4394999999999953,26.808695652173924,0,2.50433333333333,0.0,2.0
MSC,Haas,2021,Portuguese Grand Prix,47.0,0 days 00:01:20.452000,8.0,0 days 00:00:23.314000,0 days 00:00:30.808000,0 days 00:00:26.330000,SOFT,3.0,True,2.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:28:45.210000,Q,80.452,0 days 00:28:59.548000,18.4,38.8,1005.7,False,38.8,44.0,0.8,Q1,1.0,Portimao,Portugal,Permanent,90.0,1.0,Medium,4653.0,15.0,0.0032237266279819,310.2,311.0,77.968,2.4839999999999947,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.23000000000000398,-0.2604999999999933,0.0,0.1,0.1,0.024000000000000056,0.0,0.0,0.024000000000000056,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,1,23.314,30.808,26.33,0.2897876994978372,0.3829364092875255,0.3272758912146373,2.4394999999999953,0.0,0,2.876,0.0,2.0
MSC,Haas,2021,Qatar Grand Prix,47.0,0 days 00:01:23.407000,8.0,0 days 00:00:27.335000,0 days 00:00:27.995000,0 days 00:00:28.077000,SOFT,2.0,True,3.0,245.0,279.0,314.0,323.0,1.0,True,0 days 00:32:09.812000,Q,83.407,0 days 00:32:31.684000,26.1,65.5,1009.6,False,29.5,125.0,0.1,Q1,1.0,Losail,Qatar,Permanent,20.0,2.0,Medium,5380.0,16.0,0.0029739776951672,336.25,315.4274193548387,80.827,2.5799999999999983,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-1.225999999999999,-0.2604999999999933,0.0,0.05,0.05,0.21,0.0,0.0775,0.2875,0.5307318976698825,-0.1931313249450013,-0.5513717604354108,1,27.335,27.995,28.077,0.32773028642679874,0.3356432913304639,0.3366264222427375,2.4394999999999953,7.572580645161281,0,2.719999999999999,0.0,2.0
MSC,Haas,2021,Russian Grand Prix,47.0,0 days 00:01:49.830000,9.0,0 days 00:00:38.233000,0 days 00:00:37.993000,0 days 00:00:33.604000,INTERMEDIATE,5.0,True,2.0,239.0,295.0,133.0,289.0,1.0,True,0 days 00:32:36.496000,Q,109.83,0 days 00:33:06.486000,14.1,78.9,1015.7,True,16.4,311.0,0.4,Q1,1.0,Sochi Autodrom,Russia,Permanent,5.0,2.0,Medium,5760.2985642132535,18.0,0.0031248380269432,312.85365949038703,275.2056074766355,101.993,7.837000000000003,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-1.9669999999999987,-0.2604999999999933,1.5,0.2,1.7,0.47200000000000003,3.5,0.14450000000000005,4.1165,0.993290890099623,0.3567172503483611,-0.37137758056360215,1,38.233,37.993,33.604,0.34811071656195935,0.3459255212601293,0.3059637621779113,2.4394999999999953,13.794392523364479,0,2.6823333333333323,0.0,2.0
MSC,Haas,2021,Saudi Arabian Grand Prix,47.0,0 days 00:01:29.464000,8.0,0 days 00:00:32.531000,0 days 00:00:28.693000,0 days 00:00:28.240000,SOFT,2.0,True,3.0,292.0,318.0,302.0,323.0,1.0,True,0 days 00:32:54.123000,Q,89.464,0 days 00:32:35.403000,28.3,71.4,1013.7,False,31.3,154.0,0.8,Q1,1.0,Jeddah,Saudi Arabia,Street,15.0,3.0,Fast,6174.0,27.0,0.0043731778425655,228.66666666666663,279.29100529100526,87.511,1.953000000000003,2.0,1,Street-Fast,2.9534999999999947,2.9510000000000005,-0.5045000000000073,-0.2604999999999933,0.0,0.05,0.05,0.174,0.0,0.10700000000000003,0.281,1.4964779576083713,2.8310358391684916,1.1180391446222482,1,32.531,28.693,28.24,0.3636211213448985,0.32072118393990884,0.31565769471519267,2.4465000000000003,43.70899470899474,0,4.300333333333332,0.0,2.0
MSC,Haas,2021,Spanish Grand Prix,47.0,0 days 00:01:19.117000,8.0,0 days 00:00:22.202000,0 days 00:00:29.604000,0 days 00:00:27.311000,SOFT,2.0,True,3.0,289.0,304.0,284.0,320.0,1.0,True,0 days 00:41:35.796000,Q,79.117,0 days 00:41:27.278000,25.1,48.7,1002.4,False,44.5,201.0,0.7,Q1,1.0,Barcelona-Catalunya,Spain,Permanent,110.0,1.0,Medium,4348.990357163425,16.0,0.003679014825509,234.62367931817408,307.32954545454544,76.741,2.3760000000000048,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.34499999999999886,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,1,22.202,29.604,27.311,0.2806223694022777,0.3741800118811381,0.34519761871658433,2.4394999999999953,16.67045454545456,0,4.123333333333335,0.0,2.0
MSC,Haas,2021,Styrian Grand Prix,47.0,0 days 00:01:06.041000,2.0,0 days 00:00:16.623000,0 days 00:00:29.326000,0 days 00:00:20.092000,SOFT,2.0,True,1.0,313.0,243.0,281.0,311.0,1.0,True,0 days 00:18:06.580000,Q,66.041,0 days 00:18:24.311000,25.6,29.5,938.8,False,55.3,271.0,0.2,Q1,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,278.8484848484849,63.841,2.1999999999999957,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.07550000000000523,-0.2604999999999933,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,1,16.623,29.326,20.092,0.25170727275480387,0.44405747944458746,0.30423524780060873,2.7150000000000034,32.15151515151513,0,4.055333333333337,0.0,2.0
MSC,Haas,2021,São Paulo Grand Prix,47.0,0 days 00:01:10.329000,7.0,0 days 00:00:17.969000,0 days 00:00:35.847000,0 days 00:00:16.513000,SOFT,2.0,True,2.0,321.0,265.0,319.0,318.0,1.0,True,0 days 00:25:58.371000,Q,70.329,0 days 00:26:10.388000,15.9,78.8,930.2,False,25.8,192.0,0.3,Q1,1.0,Interlagos,Brazil,Permanent,800.0,2.0,Medium,4309.0,15.0,0.0034810860988628,287.26666666666665,306.3720930232558,67.934,2.394999999999996,1.0,0,Permanent-Medium,2.9534999999999947,2.9635000000000034,-0.13000000000000966,-0.2604999999999933,0.0,0.05,0.05,0.284,0.0,0.144,0.42799999999999994,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,1,17.969,35.847,16.513,0.25549915397631134,0.5097043893699611,0.23479645665372748,2.4394999999999953,12.627906976744214,0,2.1763333333333343,0.0,2.0
MSC,Haas,2021,Turkish Grand Prix,47.0,0 days 00:01:25.200000,17.0,0 days 00:00:31.967000,0 days 00:00:29.933000,0 days 00:00:23.300000,SOFT,6.0,False,5.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:47:32.735000,Q,85.2,0 days 00:47:45.852000,18.5,80.0,1004.6,False,22.5,67.0,0.2,Q2,1.0,Istanbul Park,Turkey,Permanent,130.0,1.0,Fast,5338.0,14.0,0.0026227051330086,381.2857142857143,311.0,82.868,2.332000000000008,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-1.6244999999999976,-0.2604999999999933,0.0,0.25,0.25,0.35000000000000003,0.0,0.15,0.5,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,2,31.967,29.933,23.3,0.3751995305164319,0.35132629107981217,0.2734741784037559,2.7150000000000034,0.0,0,2.3236666666666657,0.0,2.0
MSC,Haas,2021,United States Grand Prix,47.0,0 days 00:01:36.499000,5.0,0 days 00:00:25.898000,0 days 00:00:38.533000,0 days 00:00:32.068000,SOFT,2.0,True,2.0,218.0,188.0,207.0,318.0,1.0,True,0 days 00:24:20.835000,Q,96.499,0 days 00:24:25.073000,29.7,54.9,991.9,False,36.1,111.0,1.0,Q1,1.0,COTA,USA,Permanent,230.0,3.0,Fast,5337.916050454483,20.0,0.0037467805433727,246.57822310725783,307.59493670886076,92.91,3.5889999999999986,2.0,0,Permanent-Fast,2.9534999999999947,2.990000000000002,-0.14850000000001273,-0.2604999999999933,0.0,0.05,0.05,0.07799999999999997,0.0,0.024499999999999994,0.10249999999999997,0.4795449852514533,0.9065658256417235,0.37067324124127227,1,25.898,38.533,32.068,0.26837583809158644,0.3993098374076416,0.33231432450077203,2.7150000000000034,10.405063291139243,0,2.3089999999999997,0.0,2.0
MSC,Haas,2022,Abu Dhabi Grand Prix,47.0,0 days 00:01:25.225000,14.0,0 days 00:00:17.536000,0 days 00:00:36.513000,0 days 00:00:31.176000,SOFT,2.0,True,4.0,287.0,318.0,215.0,323.0,1.0,True,0 days 00:48:17.445000,Q,85.225,0 days 00:47:52.309000,28.7,71.0,1014.9,False,33.1,334.0,1.8,Q2,1.0,Yas Marina,UAE,Permanent,10.0,2.0,Medium,5333.449274375974,21.0,0.0039374144047628,246.1281100296099,304.15238095238095,83.824,1.4009999999999962,1.0,0,Permanent-Medium,1.925499999999996,1.6234999999999928,-0.30450000000000443,0.17824999999999847,0.0,0.05,0.05,0.13799999999999998,0.0,0.105,0.243,0.4741120237924506,1.1814901132884046,0.59812193588988,2,17.536,36.513,31.176,0.20576122029920801,0.4284306248166618,0.36580815488413027,2.4394999999999953,20.847619047619048,0,1.2600000000000051,0.6840000000000046,2.5
MSC,Haas,2022,Australian Grand Prix,47.0,0 days 00:01:20.104000,7.0,0 days 00:00:27.352000,0 days 00:00:18.273000,0 days 00:00:34.479000,SOFT,2.0,True,2.0,278.0,299.0,299.0,313.0,1.0,True,0 days 00:28:19.824000,Q,80.104,0 days 00:28:23.543000,23.8,54.0,1017.5,False,30.5,184.0,0.8,Q2,1.0,Albert Park,Australia,Street,31.0,2.0,Medium,4843.53245567963,14.0,0.0028904523977295,343.1039358333313,294.24242424242425,77.868,2.236000000000004,1.0,1,Street-Medium,1.925499999999996,2.207499999999996,-0.07500000000000284,0.17824999999999847,0.0,0.05,0.05,0.19,0.0,0.02,0.21,-0.12177618446144439,-0.7429799002383637,-0.6510272976721347,2,27.352,18.273,34.479,0.3414561070608209,0.22811594926595427,0.4304279436732248,1.9314999999999998,19.75757575757575,0,1.4009999999999962,0.6840000000000046,2.5
